"photo_id","owner","gender","occupation","title","description","tags","faves","lat","lon","u_city","u_country","taken"
34003870008,"29675285@N02","3",NA,"Journey to Anywhere","A sculpture of a New Routemaster decorated by Oliver Dean. Crearted in 2014 as part of the Year of the Bus.","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, bus, newbusforlondon, newroutemaster, tube, underground, map",0,51.504703,-0.281363,NA,NA,"2019-04-28 14:03:07"
47828980232,"29675285@N02","3",NA,"Inside a 1983 stock carriage","Inside an old 1983 stock Jubilee Line carriage at the London Transport Museum Acton Depot.","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, underground, train, tube, carriage, seats, moquette, poles, doors",0,51.504703,-0.281363,NA,NA,"2019-04-28 13:44:51"
47091575444,"29675285@N02","3",NA,"Under the Underground seats","Under the seat of a &quot;Standard Stock&quot; tube carriage from the 1920s . They haven't changed too much.","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, underground, tube, train, carriage, seat",0,51.504703,-0.281363,NA,NA,"2019-04-28 13:36:12"
47091571314,"29675285@N02","3",NA,"Waterloo & City Line driving motor car","A Waterloo &amp; City line driving motor car from 1940, only withdrawn from service in 1993. The line was operated by Network South East until 1994, thus the livery.","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, train, networksoutheast, britishrail",0,51.504703,-0.281363,NA,NA,"2019-04-28 13:30:14"
46964862375,"29675285@N02","3",NA,"Inside the green prototype train","We were lucky enough to be allowed inside the prototype 1986-tube stock driving motor car. 

The caption reads:

&quot;In 1986, three four-car prototype trains were built for the Central line. They trialled new technology and interior design. Each had its own colour; red, blue and green. As well as extensive testing, the prototypes saw brief spells of passenger service on the Jubilee line in 1988 and 1989. This green car, number 16, comes from prototype Train C. Built by Metro-Cammelll, it was the first to be delivered. Developments in body construction include the doors being hung from the roof and not recessing into the bodies when opened.&quot;","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, underground, tube, train, carriage, seats, cab, poles, doors",0,51.504703,-0.281363,NA,NA,"2019-04-28 11:25:35"
34003835898,"29675285@N02","3",NA,"'Green' prototype 1986-tube stock driving motor car","The caption reads:

&quot;In 1986, three four-car prototype trains were built for the Central line. They trialled new technology and interior design. Each had its own colour; red, blue and green. As well as extensive testing, the prototypes saw brief spells of passenger service on the Jubilee line in 1988 and 1989. This green car, number 16, comes from prototype Train C. Built by Metro-Cammelll, it was the first to be delivered. Developments in body construction include the doors being hung from the roof and not recessing into the bodies when opened.&quot;","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, underground, tube, train, prototype",0,51.504703,-0.281363,NA,NA,"2019-04-28 13:26:36"
46964844275,"29675285@N02","3",NA,"Olympic lane","A sign from the roads during the 2012 London Olympics","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, olympics, line, road, sign",0,51.504703,-0.281363,NA,NA,"2019-04-28 13:24:52"
32936858247,"29675285@N02","3",NA,"Lego Tube map","At the London Transport Museum Acton depot. One of five made for the Underground's 150th birthday.","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, underground, tube, map, lego",0,51.504703,-0.281363,NA,NA,"2019-04-28 13:23:38"
47828932622,"29675285@N02","3",NA,"Old Northern Line sign","From Balham. With Moorgate-Drayton Park still intact.","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, underground, tube, line, sign",0,51.504703,-0.281363,NA,NA,"2019-04-28 13:16:29"
47091544374,"29675285@N02","3",NA,"Tube station signs","In the long, colourful style.","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, underground, tube, station, signs, roundels",0,51.504703,-0.281363,NA,NA,"2019-04-28 13:14:36"
40914470263,"29675285@N02","3",NA,"Acton Depot","The Acton Depot of the London Transport Museum. We visited on an open day.","acton, london, england, unitedkingdom, gb, londontransportmuseum, depot, underground, tube, trains, carriages, buses, shed, signs, roundel",0,51.504703,-0.281363,NA,NA,"2019-04-28 10:55:08"
47880828451,"52996072@N04","3",NA,"Duncan Eagles Trio (2019) 02","16th February 2019 at the Barbican, London EC2 (supporting Joshua Redman).

Country: Britain. Style: Jazz - Modern.

Lineup: Duncan Eagles (tenor sax), Max Luthert (b), Dave Hamblett (d).

Duncan Eagles has been part of the group Partikel. He recently recorded the first album under his name &quot;Citizen&quot;.
More information: <a href=""""http://www.duncaneagles.com/"""" rel=""""noreferrer nofollow"""">www.duncaneagles.com/</a>, <a href=""""https://www.facebook.com/duncaneaglessax/"""" rel=""""noreferrer nofollow"""">www.facebook.com/duncaneaglessax/</a>.
","jazz, greatbritain, duncaneagles, maxluthert, davehamblett, barbican",0,51.520346,-0.093748,"London",NA,"2019-02-18 12:49:36"
47880828021,"52996072@N04","3",NA,"Duncan Eagles Trio (2019) 01 - Duncan Eagles","16th February 2019 at the Barbican, London EC2 (supporting Joshua Redman).

Country: Britain. Style: Jazz - Modern.

Lineup: Duncan Eagles (tenor sax), Max Luthert (b), Dave Hamblett (d).

Duncan Eagles has been part of the group Partikel. He recently recorded the first album under his name &quot;Citizen&quot;.
More information: <a href=""""http://www.duncaneagles.com/"""" rel=""""noreferrer nofollow"""">www.duncaneagles.com/</a>, <a href=""""https://www.facebook.com/duncaneaglessax/"""" rel=""""noreferrer nofollow"""">www.facebook.com/duncaneaglessax/</a>.
","jazz, greatbritain, duncaneagles, tenorsax, saxophone, barbican",0,51.520346,-0.093748,"London",NA,"2019-02-18 12:55:31"
32936705387,"52996072@N04","3",NA,"Joshua Redman Still Dreaming Band (2019) 06","16th February 2019 at the Barbican, London EC2.

Country: United States. Style: Jazz - Modern.

Lineup: Joshua Redman (tenor sax), Ron Miles (cornet), Scott Colley (b), Brian Blade (d).

This group is inspired by the band Old and New Dreams (1976–1987) which included Joshua Redman's father Dewey. They play mostly original composition plus a few from the previous roup. This is the eighth time I have seen Reman live (the first in 2000), and I took photos on the last two with James Farm in 2015 (<a href=""""https://www.flickr.com/photos/kmlivemusic/albums/72157661338505456/"""">www.flickr.com/photos/kmlivemusic/albums/72157661338505456/</a>) and a duo with Brad Mehldau in 2016 (<a href=""""https://www.flickr.com/photos/kmlivemusic/albums/72157672982661793/"""">www.flickr.com/photos/kmlivemusic/albums/72157672982661793/</a>). I have also photographed Scott Colley with a Bob James &amp; David Sanborn group (<a href=""""https://www.flickr.com/photos/kmlivemusic/11081327685/"""">www.flickr.com/photos/kmlivemusic/11081327685/</a>) and Brian Blade with Wayne Shorter (<a href=""""https://www.flickr.com/photos/kmlivemusic/31272539261/"""">www.flickr.com/photos/kmlivemusic/31272539261/</a>).
In this photo:The bow at the end of the concert (left to right) Joshua Redman, Brian Blade, Scott Colley, Ron Miles.
 More information: <a href=""""http://www.joshuaredman.com/"""" rel=""""noreferrer nofollow"""">www.joshuaredman.com/</a>, <a href=""""https://www.facebook.com/JoshuaRedmanMusic/"""" rel=""""noreferrer nofollow"""">www.facebook.com/JoshuaRedmanMusic/</a>.
","jazz, unitedstates, joshuaredman, barbican",1,51.520346,-0.093748,"London",NA,"2019-02-18 14:45:15"
47054392064,"79986881@N00","1","Architectural Design + Photography","UK - London - Brick Lane - Posters 02_DSC5543","Whenever I'm in London if I have the time I like to have a walk along Brick Lane and the surrounding streets to see what new Street Art has appeared.  

Obviously the shot is a bit of a mess but I thought the colour palette holds it together......

Click here to see more Street Art : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157628800256941"""">www.flickr.com/photos/darrellg/albums/72157628800256941</a>

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman","uklondonbricklaneposters02dsc5543",9,51.518931,-0.07229,"Oxford","United Kingdom","2019-03-29 17:25:18"
40914115323,"29894834@N05","1",NA,"Cormorant",NA,"phalacrocoraxcorbo, phalacrocorax, phalacrocoracidae, cormorant, cormorão, corbmarí, cormorán, cormorano, kormoran, cormoran",1,51.526875,-0.210757,"Lajes do Pico","Azores","2019-04-22 14:31:34"
32936366027,"29894834@N05","1",NA,"Along the Grand Union Canal",NA,"grandunioncanal",0,51.526741,-0.208933,"Lajes do Pico","Azores","2019-04-22 14:20:50"
46964152445,"11762721@N04","1",NA,"Straight curves","---","architecture, buildings, straightcurves, balconies, windows, glass, curves, silver, apartments, albertembankment, fosterpartners, thecornichelondon, thames, london, england, uk",170,51.49113,-0.121879,"Windsor","UK","2019-04-17 13:47:58"
46963917525,"149403374@N06","2",NA,"Morning at St Dunstan in the East","The ruins of the church St Dunstan in the East in London, England","church, garden, église, jardin, kirche, garten, kyrka, trädgård, architecture, architektur, arkitektur, benches, bänkar, bänke, bancs, ruin, ruine, windows, fenster, fönster, fenêtre, path, gång, pfad, plants, sunlight, sunshine, light, shadow, licht, schatten, ljus, skugga, lumière, ombre, spring, vår, frühling, printemps, cityscape, city, stadt, stad, ville, capital, stdunstanintheeast, cityoflondon, london, londres, england, angleterre, unitedkingdom, royaumeunis, greatbritain, storbritannien, grosbritannien, uk, gb, europe, nikond7200",0,51.509606,-0.082687,NA,NA,"2019-05-01 00:00:00"
46963855225,"149403374@N06","2",NA,"Tower Bridge Reflection","View of Tower Bridge from More London Place in London, England","architecture, architektur, arkitektur, tower, tour, turm, torn, bridge, bro, brücke, pont, building, buildings, bâtiment, byggnad, gebäude, tree, träd, baum, arbre, sky, himmel, ciel, reflection, reflektion, spegling, spiegelung, sunshine, sunlight, light, shadow, licht, schatten, ljus, skugga, lumière, ombre, morning, morgon, morgen, matin, people, cityscape, city, stad, stadt, ville, capital, towerbridge, morelondonriverside, morelondonplace, london, londres, england, angleterre, unitedkingdom, royaumeunis, greatbritain, storbritannien, grosbritannien, uk, gb, europe, nikond7200",0,51.505045,-0.080884,NA,NA,"2019-05-01 00:00:00"
40913584603,"150363850@N03","1",NA,"""""Reflection"""" - St Paul's Cathedral. London, England.","&quot;The way we experience the world around us is a direct reflection of the world within us.&quot;
Gabrielle Bernstein","nikond800, nikon3570mmf28afzoomnikkor, london, england, stpaulscathedral, bishopoflondon, ludgatehill, stpaulschurchyardlondonec4m8ad, church, religion, christianity, onecarterlane, carterlane, reflection, windows, windowglazing, windowglass, tintedglass, officeblock, building, architecture, cundall",69,51.512955,-0.097836,NA,"UK","2019-04-20 13:41:15"
47879888241,"149403374@N06","2",NA,"Wisteria and Pergola","Hill Garden and Pergola in Hampstead, London, England","pergola, wisteria, blauregen, blåregn, glycine, glyzine, wisterie, blue, bleu, blå, blau, columns, pillar, säulen, kolonner, colonnes, white, vita, weiss, blanche, passageway, walkway, säulengang, gångväg, gehweg, spring, vår, frühling, printemps, plants, flowers, fleur, blumen, blommor, green, grön, grün, vert, garden, garten, trädgård, jardin, landscape, landschaft, landskap, paysage, cityscape, city, stad, stadt, ville, capital, hillgardenandpergola, hillgardenpergola, hampstead, london, londres, england, angleterre, greatbritain, storbritannien, grosbritannien, unitedkingdom, royaumeunis, uk, gb, europe, nikond7200",1,51.565068,-0.182229,NA,NA,"2019-05-01 00:00:00"
32899986937,"79986881@N00","1","Architectural Design + Photography","UK - London - Brick Lane - Scrap Brexit 01_DSC5532","One of a number of 'Scrap Brexit' skulls by Uberfubs that decorated the walls in the Brick Lane area.

As you might expect given the day I visited London was originally supposed to be 'Brexit Day' there was rather a lot of Brexit related street art around the Brick Lane area.  Didn't see a single bit of pro-Brexit street art though.......

Click here to see more Street Art : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157628800256941"""">www.flickr.com/photos/darrellg/albums/72157628800256941</a>

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman","uklondonbricklanescrapbrexit01dsc5532, brexit, antibrexit, uberfubs, streetart, streetartist, bricklane, london, uk, unitedkingdom, europe, scrapbrexit",7,51.518931,-0.07229,"Oxford","United Kingdom","2019-03-29 17:06:53"
40913173043,"61013449@N07","3",NA,"British Museum","A Roman version of an earlier Greek statue in bronze, dating from the 1st century BC.","britishmuseum, london, sculpture, bronze, statue",9,51.519281,-0.12705,NA,NA,"2019-04-29 15:10:19"
40913172463,"61013449@N07","3",NA,"British Museum","A fine marble Roman statue of Thalia, one of the muses, dating from the 1st century. It was discovered in 1776 in Ostia. The carving of her clothing is astonishing.","britishmuseum, london, sculpture, thalia, marble, statue",10,51.519281,-0.12705,NA,NA,"2019-04-29 15:10:44"
